queryID, subjectID
contig37080,AT4G30790
contig37081,AT4G30790
contig37084,AT5G53450
contig37085,AT5G53450
contig37086,AT4G08170
contig37087,AT4G08170
contig37092,AT5G39740
contig37093,AT5G39740
contig37094,AT5G39740
contig37095,AT3G57180
contig37096,AT3G57180
contig37097,AT3G57180
contig37098,AT1G56590
contig37099,AT1G56590
contig371,AT1G61660
contig3710,AT5G35753
contig37101,AT1G10820
contig37102,AT1G10820
contig37103,AT1G10820
contig37104,AT1G10820
contig37105,AT5G49570
contig37106,AT1G10820
contig37107,AT1G10820
contig37108,AT1G21810
contig37109,AT1G77580
contig3711,AT3G23580
contig37110,AT1G21810
contig37111,AT1G21810
contig37112,AT1G77580
contig37113,AT1G77580
contig37114,AT1G21810
contig37115,AT1G21810
contig37117,AT2G24360
contig37118,AT2G43750
contig37119,AT2G24360
contig3712,AT3G23580
contig37120,AT2G24360
contig37121,AT2G24360
contig37123,AT2G24360
contig37124,AT4G24800
contig37125,AT4G24800
contig37126,AT5G63190
contig37127,AT5G63190
contig37128,AT4G24800
contig37129,AT4G24800
contig3713,AT5G27560
contig37130,AT4G24800
contig37131,AT5G63190
contig37132,AT4G24800
contig37133,AT5G63190
contig37134,AT5G63190
contig37135,AT4G24800
contig37136,AT5G63195
contig37137,AT5G63195
contig37138,AT5G63195
contig37139,AT4G24800
contig37140,AT4G24800
contig37142,AT5G48450
contig37143,AT5G14950
contig37145,AT1G17330
contig37146,AT1G17330
contig37147,AT1G17330
contig37149,AT4G37260
contig37156,AT2G41820
contig37157,AT2G41820
contig37158,AT2G41820
contig37159,AT2G41820
contig3716,AT5G27560
contig37161,AT3G02070
contig37164,AT1G54570
contig37165,AT1G54570
contig37167,AT1G54570
contig37168,AT1G54570
contig37169,AT4G34480
contig3717,AT3G55620
contig37170,AT4G34480
contig37171,AT4G34480
contig37172,AT4G34480
contig37173,AT4G34480
contig37174,AT2G16230
contig37175,AT4G34480
contig37176,AT4G34480
contig37177,AT4G34480
contig37178,AT4G34480
contig37179,AT4G34480
contig37180,AT4G34480
contig37181,AT4G34480
contig37182,AT4G34480
contig37183,AT4G34480
contig37185,AT4G34480
contig37186,AT4G34480
contig37187,AT4G34480
contig37188,AT1G18440
contig37189,AT1G18440
contig3719,AT3G23580
contig37190,AT4G37040
contig37191,AT4G37040
contig37192,AT4G37040
contig37193,AT4G37040
contig37194,AT4G37040
contig37195,AT4G37040
contig37196,AT4G37040
contig37197,AT4G37040
contig3720,AT5G27560
contig37208,AT4G12230
contig37209,AT4G12230
contig3721,AT5G27560
contig37210,AT4G12230
contig37212,AT4G12230
contig37214,AT4G12230
contig37215,AT4G12230
contig37218,AT1G61260
contig37219,AT4G17900
contig3722,AT5G27560
contig37220,AT1G61260
contig37221,AT3G24170
contig37222,AT3G24170
contig37223,AT1G72160
contig37227,AT4G11690
contig37228,AT5G01110
contig3723,AT3G23580
contig37230,AT1G32450
contig37232,AT5G13500
contig37233,AT5G13500
contig37236,AT2G31340
contig37237,AT2G31340
contig37239,AT3G45070
contig3724,AT5G27560
contig37240,AT2G38570
contig37241,AT2G38570
contig37242,AT2G41830
contig37243,AT5G21080
contig37247,AT2G32620
contig3725,AT3G23400
contig37250,AT2G32620
contig37251,AT1G50670
contig37252,AT1G50670
contig37253,AT1G50670
contig37254,AT1G50670
contig37257,AT2G35530
contig37258,AT2G35530
contig3726,AT3G23400
contig37260,AT2G35530
contig37261,AT2G35530
contig37263,AT2G35530
contig37264,AT2G35530
contig37265,AT2G35530
contig37266,AT2G35530
contig37267,AT2G35530
contig37268,AT2G35530
contig37269,AT2G35530
contig3727,AT3G23400
contig37270,AT2G35530
contig37271,AT2G35530
contig37272,AT2G35530
contig37273,AT2G35530
contig37274,AT2G35530
contig37275,AT2G35530
contig37276,AT5G02770
contig37277,AT5G02770
contig37278,AT5G02770
contig37279,AT5G02770
contig3728,AT3G23400
contig37280,AT5G02770
contig37281,AT5G02770
contig37282,AT5G02770
contig37283,AT5G02770
contig37286,AT5G51060
contig37287,AT5G47910
contig37288,AT4G14220
contig37289,AT4G14220
contig3729,AT5G17930
contig37291,AT4G14220
contig37292,AT4G14220
contig37294,AT4G14220
contig37295,AT4G14220
contig37297,AT4G22150
contig373,AT5G41670
contig3730,AT5G17930
contig37301,AT4G22150
contig37302,AT4G22150
contig37303,AT4G04210
contig37304,AT1G06150
contig37305,AT1G06150
contig37307,AT3G17365
contig37308,AT3G17365
contig37309,AT1G73400
contig3731,AT1G80560
contig37310,AT1G73400
contig37311,AT1G64930
contig37312,AT1G64930
contig37313,AT4G36420
contig37314,AT4G36420
contig37315,AT4G36420
contig37317,AT5G27600
contig3732,AT5G14200
contig37324,AT2G46790
contig37326,AT5G19130
contig37328,AT5G19130
contig37329,AT1G50140
contig37330,AT3G19740
contig37331,AT3G19740
contig37333,AT3G19740
contig37334,AT3G19740
contig37335,AT3G19740
contig37336,AT3G19740
contig37337,AT1G50140
contig37338,AT3G19740
contig37339,AT1G50140
contig37340,AT3G19740
contig37341,AT3G19740
contig37342,AT3G19740
contig37343,AT3G19740
contig37344,AT1G50140
contig37347,AT1G26300
contig37348,AT1G69030
contig3735,AT4G37980
contig37351,AT2G44890
contig37354,AT1G79560
contig37355,AT4G32640
contig3736,AT4G37980
contig37367,AT1G09430
contig37368,AT1G09430
contig37369,AT1G09430
contig3737,AT4G37980
contig37370,AT1G09430
contig37371,AT1G60810
contig37372,AT1G09430
contig37373,AT1G09430
contig37374,AT1G60810
contig37375,AT1G09430
contig37376,AT1G09430
contig37377,AT1G60810
contig37378,AT1G09430
contig37379,AT1G60810
contig37380,AT1G60810
contig37381,AT1G09430
contig37382,AT1G09430
contig37383,AT1G09430
contig37384,AT1G09430
contig37385,AT1G09430
contig37386,AT1G60810
contig37388,AT1G55270
contig37389,AT1G55270
contig3739,AT4G39330
contig37390,AT1G55270
contig37391,AT1G55270
contig37392,AT1G55270
contig37393,AT1G55270
contig37394,AT5G64390
contig37397,AT5G64390
contig37398,AT5G64390
contig374,AT1G64190
contig37400,AT5G64390
contig37404,AT4G17330
contig37405,AT4G17330
contig37406,AT4G08620
contig37407,AT4G08620
contig37408,AT1G09770
contig37409,AT1G09770
contig3741,AT4G18060
contig37410,AT1G23740
contig37411,AT1G23740
contig37412,AT1G23740
contig37413,AT1G23740
contig37416,AT1G23740
contig37417,AT1G23740
contig37419,AT1G23740
contig3742,AT4G18060
contig37420,AT1G23740
contig37422,AT1G13990
contig37423,AT1G13990
contig37424,AT5G53770
contig37425,AT5G53770
contig37427,AT5G53770
contig37428,AT5G53770
contig37429,AT2G26070
contig3743,AT4G18060
contig37430,AT2G26070
contig37431,AT1G79150
contig37433,AT1G14810
contig37434,AT1G14810
contig37435,AT1G14810
contig37436,AT1G14810
contig37437,AT1G14810
contig37438,AT1G14810
contig37439,AT1G17160
contig3744,AT4G18060
contig37440,AT1G17160
contig37441,AT3G12590
contig37442,AT3G12590
contig37443,AT4G28510
contig3745,AT4G18060
contig37450,AT2G41310
contig37451,AT2G41310
contig37452,AT2G18740
contig37453,AT2G18740
contig37459,AT1G67530
contig3746,AT4G18060
contig37467,AT1G61850
contig37468,AT1G61850
contig37469,AT1G08110
contig3747,AT4G18060
contig37470,AT1G08110
contig37471,AT4G00050
contig37472,AT4G00050
contig37473,AT4G00050
contig37474,AT1G22270
contig37475,AT1G22270
contig37476,AT1G22270
contig37477,AT1G22270
contig37478,AT1G27680
contig37479,AT2G21590
contig3748,AT4G18060
contig37480,AT2G21590
contig37481,AT2G21590
contig37482,AT2G21590
contig37483,AT1G27680
contig37484,AT1G27680
contig37485,AT2G21590
contig37486,AT1G27680
contig37487,AT1G27680
contig37488,AT1G27680
contig37489,AT1G27680
contig3749,AT4G18060
contig37490,AT5G10060
contig37491,AT5G10060
contig37492,AT5G36160
contig37493,AT5G36160
contig37494,AT5G23760
contig37495,AT5G23760
contig37496,AT2G24170
contig37497,AT2G24170
contig37498,AT2G24170
contig37499,AT2G24170
contig375,AT1G64190
contig37500,AT2G24170
contig37501,AT2G24170
contig37502,AT5G50370
contig37503,AT5G50370
contig37504,AT5G50370
contig37505,AT4G02570
contig37506,AT4G02570
contig37507,AT4G02570
contig37508,AT4G02570
contig37509,AT4G02570
contig37510,AT4G02570
contig37511,AT4G02570
contig37512,AT4G02570
contig37513,AT4G02570
contig37514,AT4G02570
contig37515,AT4G02570
contig37516,AT4G02570
contig37517,AT4G02570
contig37518,AT4G02570
contig37519,AT4G02570
contig3752,AT5G17690
contig37520,AT4G02570
contig37521,AT5G19200
contig37525,AT5G46170
contig37528,AT2G25620
contig37529,AT2G25620
contig37530,AT2G25620
contig37531,AT1G12410
contig37532,AT1G12410
contig37533,AT1G12410
contig37534,AT1G12410
contig37535,AT1G12410
contig37536,AT1G12410
contig37539,AT1G24095
contig3754,AT3G16520
contig37540,AT1G24095
contig37541,AT1G24095
contig37542,AT1G24095
contig37545,AT1G72970
contig37546,AT1G72970
contig37547,AT1G72970
contig37548,AT1G74890
contig37549,AT1G10470
contig3755,AT3G16520
contig37550,AT1G10470
contig37555,AT1G71920
contig37556,AT5G10330
contig37557,AT1G71920
contig37558,AT1G71920
contig37559,AT1G71920
contig3756,AT3G16520
contig37560,AT1G71920
contig37561,AT1G71920
contig37562,AT5G10330
contig37563,AT5G10330
contig37564,AT5G10330
contig37565,AT1G71920
contig37566,AT1G71920
contig3757,AT3G24550
contig37570,AT4G01560
contig37571,AT4G01560
contig37572,AT1G23310
contig37573,AT1G70580
contig37574,AT4G35440
contig37575,AT4G35440
contig37576,AT4G35440
contig37577,AT4G35440
contig37578,AT4G35440
contig37579,AT3G25910
contig3758,AT3G24550
contig37580,AT3G25910
contig37588,AT5G17920
contig37589,AT5G20980
contig37590,AT5G17920
contig37591,AT5G20980
contig37592,AT5G20980
contig37593,AT5G20980
contig37594,AT5G17920
contig37595,AT5G20980
contig37596,AT5G20980
contig37597,AT5G17920
contig37598,AT5G20980
contig37599,AT5G17920
contig376,AT5G41670
contig37600,AT5G17920
contig37603,AT2G41660
contig37604,AT2G41660
contig37605,AT5G64940
contig37606,AT5G64940
contig37607,AT5G64940
contig37608,AT1G10240
contig37609,AT1G10240
contig37610,AT2G19130
contig37611,AT2G19130
contig37614,AT1G08530
contig37615,AT1G08530
contig37616,AT4G00370
contig37617,AT4G00370
contig37618,AT4G00370
contig37619,AT4G00370
contig3762,AT2G43400
contig37620,AT1G63770
contig37622,AT4G00370
contig37623,AT4G00370
contig37624,AT4G00370
contig37625,AT1G63770
contig37626,AT4G00370
contig37627,AT4G00370
contig37628,AT1G63770
contig37629,AT4G00370
contig3763,AT2G43400
contig37630,AT4G00370
contig37631,AT4G00370
contig37632,AT1G49430
contig37633,AT1G49430
contig37634,AT1G49430
contig37635,AT1G49430
contig37636,AT1G49430
contig37637,AT1G49430
contig37638,AT1G49430
contig37639,AT1G49430
contig3764,AT2G43400
contig37640,AT1G49430
contig37641,AT1G49430
contig37642,AT1G49430
contig37643,AT1G49430
contig37647,AT5G60620
contig37648,AT5G60620
contig37649,AT5G60620
contig3765,AT3G18110
contig37650,AT5G60620
contig37651,AT5G60620
contig37653,AT5G60620
contig37654,AT5G60620
contig37655,AT3G52120
contig37656,AT3G52120
contig37657,AT2G01060
contig37658,AT2G01060
contig3766,AT3G18110
contig37660,AT5G03730
contig37662,AT2G45980
contig37664,AT5G02600
contig37665,AT2G28660
contig3767,AT3G18110
contig37673,AT3G63540
contig37674,AT3G63540
contig37675,AT3G63540
contig37676,AT3G63540
contig37677,AT3G63540
contig37678,AT3G63540
contig37679,AT3G63540
contig3768,AT1G36720
contig37680,AT3G63540
contig37681,AT1G14270
contig37682,AT1G14270
contig37683,AT1G14270
contig37684,AT1G14270
contig37685,AT1G14270
contig37686,AT4G28470
contig37687,AT4G28470
contig37688,AT1G75210
contig37689,AT1G75210
contig3769,AT3G42622
contig37690,AT1G75210
contig37691,AT1G75210
contig37692,AT1G75210
contig37693,AT1G75210
contig37694,AT1G75210
contig37695,AT1G75210
contig37696,AT1G75210
contig37697,AT5G55260
contig37698,AT5G55260
contig37699,AT4G26720
contig377,AT5G41670
contig37700,AT4G26720
contig37701,AT5G52030
contig37702,AT5G52030
contig37706,AT1G79720
contig37707,AT1G79720
contig37708,AT5G07270
contig37709,AT5G07270
contig37710,AT5G07270
contig37711,AT5G07270
contig37712,AT5G07270
contig37713,AT1G02880
contig37714,AT1G02880
contig37716,AT1G15150
contig37717,AT1G15170
contig3772,AT5G51710
contig37722,AT4G04955
contig37723,AT4G04955
contig37724,AT4G04955
contig37725,AT1G28320
contig37726,AT1G28320
contig37727,AT4G27960
contig37728,AT4G27960
contig37729,AT4G27960
contig3773,AT5G51710
contig37730,AT4G27960
contig37731,AT4G27960
contig37732,AT1G64230
contig37733,AT5G56150
contig37734,AT5G56150
contig37735,AT4G27960
contig37736,AT4G27960
contig37737,AT4G27960
contig37739,AT4G27960
contig3774,AT5G51710
contig37740,AT5G56150
contig37741,AT4G27960
contig37742,AT4G27960
contig37743,AT4G27960
contig37744,AT4G27960
contig37745,AT5G19485
contig37746,AT5G19485
contig37747,AT5G54290
contig37748,AT5G54290
contig3775,AT5G51710
contig37750,AT1G74910
contig37751,AT1G74910
contig37752,AT1G74910
contig37753,AT1G74910
contig37754,AT1G74910
contig37755,AT5G05580
contig37756,AT5G05580
contig37757,AT5G05580
contig37758,AT5G05580
contig37759,AT5G05580
contig3776,AT2G13146
contig37760,AT5G05580
contig37761,AT5G05580
contig37762,AT5G05580
contig37763,AT5G05580
contig37764,AT5G05580
contig37765,AT5G05580
contig37766,AT5G05580
contig37767,AT5G05580
contig37768,AT5G05580
contig37769,AT5G05580
contig3777,AT2G13146
contig37770,AT5G05580
contig37771,AT5G05580
contig37772,AT3G27160
contig37773,AT3G27160
contig37774,AT2G31305
contig37776,AT2G31305
contig37777,AT2G31305
contig37779,AT2G31305
contig3778,AT2G39930
contig37780,AT5G63480
contig37781,AT5G63480
contig37782,AT5G52355
contig37783,AT5G63480
contig3779,AT2G39930
contig3780,AT2G39930
contig37801,AT3G14690
contig37802,AT2G38185
contig37803,AT2G38220
contig37804,AT2G38185
contig37805,AT2G38220
contig37806,AT2G38185
contig37808,AT2G38185
contig37809,AT2G38220
contig3781,AT2G39930
contig37810,AT2G38220
contig37812,AT2G38185
contig37813,AT2G38185
contig37814,AT2G38185
contig37815,AT2G38220
contig37816,AT2G38185
contig37817,AT2G38185
contig3782,AT2G39930
contig37820,AT2G44950
contig37821,AT2G44950
contig37822,AT2G44950
contig37823,AT2G44950
contig37824,AT2G44950
contig37825,AT2G44950
contig37826,AT2G44950
contig37828,AT2G44950
contig37829,AT2G44950
contig3783,AT2G39930
contig37830,AT2G44950
contig37831,AT2G44950
contig37832,AT2G44950
contig37833,AT2G44950
contig37834,AT2G42570
contig37835,AT2G42570
contig37836,AT2G34070
contig37837,AT1G60420
contig3784,AT2G39930
contig37840,AT2G18480
contig37843,AT2G17220
contig37844,AT2G17220
contig37848,AT1G59725
contig37849,AT3G47940
contig3785,AT2G39930
contig37850,AT1G59725
contig37851,AT1G59725
contig37852,AT1G10350
contig37853,AT1G10350
contig37854,AT3G47940
contig37855,AT1G59725
contig37856,AT3G47940
contig37857,AT3G47940
contig37858,AT1G10350
contig37859,AT3G47940
contig3786,AT2G39930
contig37860,AT1G10350
contig37861,AT4G34050
contig37862,AT4G34050
contig37863,AT4G34050
contig37864,AT4G34050
contig37865,AT4G34050
contig37866,AT4G34050
contig37867,AT4G34050
contig37868,AT4G34050
contig37869,AT4G34050
contig3787,AT2G39930
contig37870,AT4G34050
contig37871,AT4G34050
contig37872,AT4G34050
contig37873,AT4G34050
contig37874,AT4G34050
contig37875,AT4G34050
contig37876,AT1G65450
contig37877,AT3G59390
contig37878,AT3G59390
contig37879,AT3G59390
contig3788,AT2G39930
contig37880,AT3G59390
contig37881,AT3G59390
contig37885,AT2G01110
contig37886,AT2G01110
contig37887,AT2G01110
contig37888,AT2G01110
contig3789,AT2G39930
contig37890,AT1G65000
contig37891,AT1G65000
contig37892,AT4G16580
contig37893,AT4G16580
contig37894,AT4G16580
contig37895,AT4G16580
contig37896,AT4G16580
contig37897,AT3G45830
contig37898,AT3G45830
contig37899,AT3G45830
contig379,AT3G01450
contig3790,AT1G71720
contig37900,AT3G45830
contig37905,AT1G36320
contig37906,AT1G36320
contig37907,AT1G36320
contig37908,AT1G36320
contig3791,AT1G71720
contig37910,AT1G36320
contig37911,AT1G36320
contig37912,AT2G21090
contig37913,AT2G21090
contig37914,AT5G55830
contig37915,AT5G55830
contig37919,AT4G30480
contig37920,AT4G30480
contig37921,AT2G41120
contig37922,AT2G41120
contig37923,AT2G41120
contig37924,AT2G31400
contig37925,AT2G31400
contig37926,AT2G31400
contig37929,AT2G20990
contig37930,AT1G20080
contig37931,AT1G20080
contig37932,AT1G20080
contig37933,AT1G20080
contig37934,AT2G20990
contig37935,AT1G20080
contig37936,AT1G20080
contig37937,AT1G20080
contig37938,AT1G20080
contig37939,AT1G20080
contig3794,AT1G09350
contig37940,AT1G20080
contig37943,AT2G34590
contig37944,AT2G34590
contig37945,AT4G23630
contig37948,AT1G30120
contig3795,AT1G27320
contig37951,AT1G64090
contig37952,AT4G23630
contig37955,AT1G58122
contig37956,AT1G58122
contig37960,AT1G43715
contig37961,AT1G43715
contig37962,AT2G13850
contig37963,AT1G43715
contig37964,AT1G43715
contig3797,AT5G23190
contig37978,AT3G62610
contig37979,AT3G59970
contig3798,AT5G23190
contig37980,AT3G59970
contig37981,AT3G59970
contig37982,AT5G35550
contig37983,AT3G59970
contig37984,AT3G59970
contig37987,AT5G35550
contig37988,AT2G44160
contig37989,AT5G35550
contig3799,AT5G23190
contig37990,AT3G59970
contig37991,AT5G35550
contig37992,AT5G35550
contig37993,AT5G35550
contig37994,AT3G59970
contig37995,AT5G35550
contig37996,AT3G62610
contig37998,AT5G17840
contig38,AT1G69340
contig3800,AT5G08250
contig38002,AT3G13740
contig38003,AT1G55140
contig38004,AT1G55140
contig38005,AT1G55140
contig38008,AT1G10200
contig38009,AT5G52060
contig3801,AT5G08250
contig38012,AT5G43860
contig38013,AT5G43860
contig38014,AT3G10030
contig38015,AT3G10030
contig38016,AT3G10030
contig3802,AT5G23190
contig38022,AT3G29230
contig38023,AT3G12915
contig38024,AT1G56070
contig38025,AT1G56070
contig38027,AT5G20410
contig38028,AT5G20410
contig38029,AT5G20410
contig3803,AT5G23190
contig38030,AT2G19572
contig38031,AT2G19572
contig38032,AT5G26570
contig38033,AT5G26570
contig38034,AT5G26570
contig38035,AT4G34450
contig38036,AT4G34450
contig38037,AT4G34450
contig38038,AT4G34450
contig38039,AT4G34450
contig3804,AT5G23190
contig38040,AT4G34450
contig38041,AT4G34450
contig38042,AT4G34450
contig38043,AT4G34450
contig38044,AT4G34450
contig38045,AT4G34450
contig38046,AT4G34450
contig38048,AT4G34450
contig38049,AT4G34450
contig3805,AT5G23190
contig38050,AT4G34450
contig38051,AT4G34450
contig38052,AT4G34450
contig38053,AT4G34450
contig38054,AT4G34450
contig38055,AT4G34450
contig38056,AT4G34450
contig38057,AT4G34450
contig38058,AT4G34450
contig38059,AT4G21580
contig3806,AT5G23190
contig38060,AT4G21580
contig38061,AT4G21580
contig38066,AT3G42830
contig38067,AT3G42830
contig3807,AT5G08250
contig38070,AT3G61580
contig38071,AT3G61580
contig38074,AT3G13470
contig38075,AT3G13470
contig38085,AT3G10900
contig38088,AT5G46020
contig38089,AT5G46020
contig3809,AT1G80940
contig38090,AT5G46020
contig38091,AT3G20270
contig38092,AT3G20270
contig38093,AT3G20270
contig38094,AT3G20270
contig38095,AT3G20270
contig38096,AT3G20270
contig381,AT5G13930
contig3810,AT1G80940
contig38102,AT3G50340
contig38103,AT2G44860
contig38104,AT2G44860
contig38105,AT2G44860
contig38106,AT5G46340
contig38107,AT5G46340
contig38108,AT5G46340
contig38109,AT2G34410
contig3811,AT5G25610
contig38110,AT5G46340
contig38111,AT2G34410
contig38113,AT5G16810
contig38114,AT5G16810
contig38115,AT5G48230
contig38116,AT5G48230
contig38117,AT5G48230
contig38118,AT5G48230
contig38119,AT5G48230
contig3812,AT5G25610
contig38122,AT5G03345
contig38127,AT3G46970
contig38128,AT3G46970
contig38129,AT3G46970
contig3813,AT5G07920
contig38130,AT3G46970
contig38131,AT3G46970
contig38132,AT3G46970
contig38133,AT3G46970
contig38134,AT3G46970
contig38135,AT3G46970
contig38136,AT3G46970
contig38137,AT3G46970
contig38138,AT3G46970
contig38139,AT3G46970
contig3814,AT5G07920
contig38140,AT3G46970
contig38143,AT5G48300
contig38144,AT5G48300
contig38145,AT5G48300
contig38146,AT5G48300
contig38147,AT5G48300
contig38148,AT5G48300
contig38149,AT5G48300
contig38150,AT5G48300
contig38151,AT5G48300
contig38152,AT5G48300
contig38153,AT5G48300
contig38154,AT5G48300
contig38155,AT5G48300
contig38156,AT5G48300
contig38157,AT5G48300
contig38158,AT5G48300
contig38159,AT5G48300
contig3816,AT2G30110
contig38160,AT5G48300
contig38161,AT5G48300
contig38169,AT1G54150
contig3817,AT5G06460
contig38170,AT1G54150
contig38171,AT3G47350
